id,very_positive,positive,neutral,negative,very_negative,score
aZyq6pW,60.0,28.0,2.0,6.0,5.0,5.0
aO7owrv,5.75,21.0,42.5,26.75,3.75,1.0
arV1Y5p,2.3333,4.6667,30.6667,45.6667,17.3333,2.333333333333333
aqn401v,6.8261,21.7826,36.0435,24.913,10.4348,22.705882352941174
aO7owBv,0.8889,8.8889,72.0,17.0,1.5556,7.5
aD4RyzZ,2.0,13.0,75.0,10.0,1.0,1.8
amvq7qv,9.3846,21.8846,41.1923,22.6538,4.6923,27.962962962962962
abG37z9,2.45,16.95,51.75,24.8,4.0,17.933333333333334
avz2NOX,4.0,16.0,40.0,34.0,6.0,1.25
aD4RyWx,1.0,9.8,65.6,20.2,3.6,3.75
aK74RD1,3.125,19.125,51.625,22.375,3.5,1.3333333333333333
a7WvQ3b,8.5,24.1154,38.2692,24.8462,4.1923,7.0
aj9Qp88,1.0,2.2,16.2,55.6,24.8,0.7777777777777778
aj9QpDG,3.2941,21.6471,44.4706,25.0,5.4118,19.444444444444443
a2WEeo1,3.1538,18.1538,42.1538,31.0769,5.6154,5.0
awBNEz8,5.6667,40.3333,23.0,25.0,6.0,3.25
aAeBjx9,3.0,12.6667,52.6667,27.0,4.0,1.0952380952380951
aLw6xBv,1.75,9.5,48.5,35.25,4.75,18.428571428571427
ax9E5ZW,21.0,55.0,15.0,6.0,2.0,3.0
aP762WB,1.5,6.5,66.5,22.5,3.0,27.2
aP76bpQ,2.5,7.0,11.0,63.0,17.5,2.888888888888889
aBm9p0A,2.0,21.0,45.3333,25.0,7.0,0.5
aD4Ryx9,5.0,30.125,33.75,25.75,5.5,6.625
aLw6xgM,4.6,33.6,50.8,8.4,1.8,0.4
aLw6x0M,2.0444,15.0444,56.4222,22.7111,3.6444,3.2222222222222223
azm7n8Z,6.5714,35.5714,35.1429,20.0,2.7143,24.33333333333333
amvq3Bj,6.4615,21.9231,51.3846,17.2308,2.9231,1.0
aP7659V,1.8889,14.8889,56.5556,23.3333,3.2222,6.5
avz2NgM,1.6667,13.0,74.0,10.0,1.3333,6.0
aBm9pxA,3.7368,19.7368,43.6316,26.5789,6.4211,30.58333333333333
ayeEGBM,1.5,11.0,66.0,19.5,2.0,1.0
an4emmE,1.0,3.0,33.0,57.0,6.0,0.8888888888888888
aZyqe7W,4.8333,17.3333,56.3333,18.5,2.5,2.875
a3wvp0v,2.5,15.0,55.5,23.5,4.0,12.666666666666664
aGdKXg6,1.25,5.0,43.0,44.75,5.75,3.5
ax9E5zb,3.0,5.0,16.5,57.0,17.0,2.4545454545454546
amvq32d,6.0,26.0,51.5,15.0,2.0,5.0
ax9EnD1,16.5,27.6667,43.5,10.5,1.5,12.384615384615385
a9njoKo,2.5455,16.0909,52.2273,25.5455,3.5909,11.838709677419354
aAeBjD2,0.0,1.0,52.5,43.0,3.0,6.666666666666668
a43pXq6,1.8889,11.1111,46.4444,34.7778,5.6667,10.285714285714286
aP7657R,3.2222,13.5556,34.2222,40.2222,8.7778,3.625
a7Wvmeb,2.8,12.0,46.6,29.5,9.1,20.95
amvq3v2,2.2,7.6,35.8,45.4,8.8,4.2
aoPmXPg,1.4118,6.4706,42.4706,42.5294,7.0,4.571428571428571
avz2Nob,2.8696,14.3478,53.1739,25.0,4.3913,34.18181818181818
aGdKmdG,6.75,21.25,29.5,33.0,9.75,3.25
aeDKLDb,1.0,14.0,36.0,45.0,4.0,4.25
aEPd3PM,3.5,19.25,38.0,32.0,7.5,3.5
aVwjA08,7.1667,20.1667,30.3333,33.3333,9.1667,0.8507462686567164
aAeBjep,2.6667,13.3333,40.6667,37.6667,5.0,1.6666666666666667
a5Wp6RN,2.5789,15.0,49.8421,27.4211,5.1579,29.734177215189877
aGdKXpK,2.9091,13.9091,41.8182,35.4545,6.0909,1.625
adVyEVZ,1.4,7.8,63.8,23.8,3.2,2.1111111111111107
a9njoRo,17.5,34.5,14.5,28.0,5.5,3.1666666666666665
a8GdZGY,2.7143,15.5714,53.0,22.2857,6.1429,3.75
a9njoEW,2.8529,12.9412,46.9412,31.1471,6.0588,2.5
aAeBjx2,5.2,14.8,44.8,31.4,3.6,0.75
a9njeGj,2.2857,11.7143,45.4286,33.8571,6.5714,9.0
avz2N5O,4.5,19.0,43.375,27.125,6.0,3.75
ayeEGMY,4.0,28.25,35.0,23.75,8.25,4.5
aMxegxV,1.0,7.0,49.5,39.0,4.0,3.0
a43pv3Q,2.8,7.7,32.6,43.9,13.1,3.0
abG37VO,3.5,19.0,43.9,28.5,4.8,1.0
aWxBzW6,2.9231,13.9231,46.6923,31.6154,4.6923,13.3125
aAeBjGp,2.3529,11.8824,48.2941,29.2941,8.0,3.0
a5Wp4PG,2.5714,11.5714,51.5714,28.5714,5.5714,2.25
aP7653R,2.6,10.8,55.0,27.8,3.8,1.2857142857142858
aGdKXzK,1.7368,13.7368,64.3684,17.7895,2.2105,45.54716981132076
an4e6g5,2.4286,18.4286,51.5714,23.8571,3.4286,6.666666666666668
agArWAw,4.7143,25.1429,54.4286,13.1429,2.4286,2.625
amvq37j,3.2,24.2,52.0,18.2,2.4,1.1666666666666667
aGdKXzZ,3.2,17.1,61.5,15.0,2.7,1.5
a3wvmEN,2.5,9.875,30.625,46.875,10.125,2.142857142857143
a5Wp4EO,2.4615,11.9231,49.7692,30.3077,5.3846,4.789473684210527
aD4RyDw,2.1111,11.8889,48.8889,31.4444,5.5556,2.0
a1Wp9rG,1.5,11.5,65.75,19.0,2.5,2.0
aNgmNdr,1.0,5.75,68.25,21.5,3.25,0.42857142857142855
aNgmNgb,4.0,22.0,42.4,27.4,4.2,3.4
aMxeg4W,0.8,3.4,51.6,40.0,4.2,3.0
a7WvQ1A,1.1667,6.3333,54.3333,33.6667,4.1667,1.5
aK74R6b,1.8824,9.1176,50.1176,31.3529,7.4706,10.0
arV1XzV,3.2333,19.5,52.1,21.7,3.2667,31.674698795180728
a5Wp4Mq,2.0,7.5,33.0,47.5,10.0,2.0
aYyj9YO,8.0,18.125,49.125,20.5,3.875,7.0
aeDKngj,3.0,16.0,44.0,32.0,5.0,5.5
aR76nEQ,4.25,13.0833,43.5,33.6667,5.6667,1.2
avz2XAq,5.6,28.4,26.0,32.4,7.8,10.157894736842103
aP761DV,2.641,14.6923,48.5897,28.5641,5.359,13.4
ayeEG9b,5.1111,22.2593,41.4167,25.3333,5.8426,29.146341463414632
agArDZx,1.5714,14.2857,57.2857,23.7143,2.8571,22.2
aVwjAbw,2.7059,14.1765,41.5294,34.2941,7.3529,2.2222222222222223
aYyj9VN,5.1333,16.6,41.8667,30.8667,5.5333,0.9
aR76ngB,3.6667,16.6667,26.0,46.3333,7.6667,6.75
aP763ZQ,2.4898,17.4286,47.8163,27.5306,4.449,12.3
aoPmXMg,4.25,25.0,51.5,16.5,2.25,7.2
aO7ow3N,2.4167,15.6667,41.5833,35.0,5.5,5.125
aMxegZG,2.0,7.0,42.0,43.0,6.5,4.25
apGKO9M,1.5,6.5,42.0,39.6667,10.3333,0.7
aqn40nQ,2.5,15.5,50.0,25.75,7.25,2.333333333333333
a5Wp4Xr,3.2727,18.0,52.2727,22.1364,4.0,16.53846153846154
ayeEG7y,3.0,32.0,33.5,27.5,4.5,4.2
aD4Ry2d,8.6,18.8,34.6,32.8,4.6,0.5263157894736842
amvq3g6,3.4,12.2,29.8,43.6,10.8,3.25
ayeEbzp,10.8571,32.5714,28.2857,23.7143,4.7143,5.5
adVyEB9,2.8462,13.0,42.2692,33.7308,8.1538,4.6
avz2NyE,9.4,20.4,38.4,26.8,4.8,1.5555555555555556
an4e6z5,2.2,11.7,44.2,34.1,7.5,12.0
a43pvPy,3.5,15.5,29.0,46.0,6.0,2.6666666666666665
a3wvmZm,7.2,39.0,23.6,22.8,7.2,1.8333333333333333
azm7WZb,2.0,6.0,23.0,58.0,11.0,12.909090909090908
a43pvoA,2.3333,10.6667,62.6667,19.3333,5.0,2.0
aoPmq0x,7.375,22.25,46.375,18.75,5.25,11.192307692307693
a2WEevd,1.2,8.6,68.8,19.2,2.6,4.666666666666667
a7WvQoz,1.0,9.0,64.0,22.0,3.0,0.9166666666666666
aVwjAg2,5.6667,22.1111,24.5556,36.6667,11.0,1.3
aBm9pyN,1.0,4.5,65.5,24.5,4.5,2.1
a6KrPqA,3.6667,18.3333,41.6667,30.6667,5.6667,46.064516129032256
a9njozZ,4.0435,15.3913,40.6087,34.1739,5.7826,6.454545454545454
agArznW,9.0,27.6667,42.0,18.8333,2.5,23.0
aK74R1W,2.0,10.4,42.6,39.6,5.4,1.6923076923076923
a8GdZ71,2.2,12.7,43.7,33.7,8.2,3.0
azm7n5B,2.6,23.7,42.0,26.2,5.5,1.3333333333333333
aeDKL4q,2.25,11.25,48.0,33.75,4.75,0.4166666666666667
aVwjmXM,3.2941,17.5588,49.0882,26.0294,3.9706,13.255411255411255
azm7nXp,4.1786,19.0536,47.8571,24.3571,4.2857,18.771428571428565
aAeBjQZ,1.0,16.4444,63.6667,16.8889,1.8889,7.5
an4e64q,3.6667,16.5,40.8333,33.8333,5.0,2.0
azm7oAb,3.1667,25.5,37.4167,27.5,6.0833,4.442622950819672
avz2NWq,3.5,16.0,24.75,45.0,11.25,2.0
azm7nXZ,3.0,19.6667,76.0,0.3333,0.0,2.8
a0NvBoQ,2.0,34.5,33.0,27.0,3.0,3.25
aK74RGj,2.2857,18.5714,47.7143,26.5714,4.7143,3.1666666666666665
a1Wpymv,2.0,7.0,50.5,34.5,6.5,0.4
a7WvQDx,0.0,0.0,12.0,79.0,8.0,0.25
apGKnRE,4.8571,28.1429,29.2857,32.2857,5.5714,18.0
an4e6Ro,1.0,17.5,67.5,12.0,1.5,1.6
agArW1g,1.7143,8.5714,45.0,35.4286,9.1429,0.6
ax9E5WM,14.1429,12.1429,39.7143,28.5714,5.0,1.8571428571428568
aWxBz7Z,1.0,6.8,60.6,28.2,3.2,1.4545454545454546
a43pvzd,7.0,15.75,41.75,30.375,5.0,2.230769230769231
a9njovj,6.3333,40.3333,37.0,14.3333,2.6667,2.2
ayeEmLy,2.3636,14.2727,48.0,30.3636,4.5455,14.666666666666664
avz2AeO,5.7083,19.0417,40.4167,29.2917,5.4583,23.514285714285716
aYyjdYq,3.3333,21.1111,42.0,25.3333,8.1111,19.60975609756097
aWxBzLx,14.5,21.25,43.875,17.3125,2.875,2.2
agArWQg,3.25,15.25,46.0,29.75,5.75,1.3333333333333333
aR76n47,1.5,6.0,65.5,23.0,4.0,9.5
aD4Re6x,1.5,12.75,58.5,24.0,2.75,6.2
azm7ndN,2.625,20.375,44.125,28.375,4.625,1.25
a7WvQ8z,2.8333,15.8333,50.3333,27.0,3.6667,4.0
a7Wv69L,1.8571,9.1429,58.4286,24.7143,5.0,15.043478260869565
aMxegmA,1.5,11.8333,66.5,17.3333,3.0,3.7142857142857135
avz2NQE,2.625,14.0,42.25,35.0,5.9375,9.790697674418603
aD4RynK,4.0435,19.4348,42.5652,28.3043,5.3913,2.0
arV1YAy,3.1429,16.8571,37.2857,36.8571,5.7143,3.333333333333333
aAeBj6Z,4.5,28.4375,36.3125,26.25,4.5625,2.0
apGK7AD,2.5,37.5,54.5,5.0,1.0,38.0
aAeB83Z,1.0,8.0,68.0,21.0,2.0,2.25
aVwjAEy,2.5,16.0,59.0,19.5,3.0,3.6666666666666665
aQd6Gx7,11.0,52.0,21.0,13.0,4.0,0.75
an4e6no,6.0,23.0,38.5,27.75,5.0,3.75
aP765oG,3.6,23.5333,51.1333,19.0667,2.6667,2.5
agArWov,1.0,6.5,52.0,35.5,4.5,1.5714285714285714
amvq36X,4.7059,19.7059,41.3529,27.4706,6.6471,1.25
a8GdQKp,4.0,14.8889,42.7778,33.0,5.1111,20.285714285714285
adVyEvQ,4.0,13.7778,45.6667,31.0,5.5556,0.6666666666666666
arV1YWK,2.5,14.5,47.5,31.0,4.5,1.0714285714285714
aR76nZ2,6.3333,30.6667,33.0,26.3333,4.3333,0.3
arV105y,1.2,5.2,49.6,38.8,5.2,20.33333333333333
aVwjdq2,1.75,16.75,66.75,13.0,1.5,8.285714285714286
aNgmNQ3,0.0,2.0,53.0,43.0,2.0,1.6666666666666667
avz2NeZ,2.8,20.0,62.2,12.6,2.2,2.8
a3wvm1m,11.0,34.25,40.25,12.0,2.5,4.416666666666667
adVyGWZ,2.8,19.0,54.6,20.6,2.8,26.0
a0NvBXQ,5.0,27.5,43.5,17.25,6.25,3.0
a43pvNd,3.6667,20.2222,39.0,31.4444,5.5556,1.1666666666666667
a8GdZ8e,2.0,11.0,37.0,44.0,6.0,1.25
aLw6xMW,2.75,17.5,37.25,35.5,7.0,4.25
a3wvxem,1.7143,12.7143,39.8571,36.5714,8.7143,6.5
an4e62o,2.2857,14.0,57.5714,23.0,3.1429,0.6666666666666666
avz2N1q,3.0,18.25,54.25,20.5,4.0,2.4545454545454546
an4eWdn,2.6667,19.3333,35.0,36.6667,5.6667,14.307692307692307
adVydgV,3.1667,21.0,55.0,17.9167,2.8333,19.278481012658233
a9nj4oL,1.8889,10.8889,67.4444,17.1111,2.6667,7.333333333333332
aQd6GAz,2.0769,14.1538,51.4615,28.0769,4.0769,0.8
aLw6bv5,4.1,19.2,47.6,25.2,3.8,15.26315789473684
ax9E56Y,2.0,7.0,38.6,45.4,7.6,2.25
a1Wpx72,5.8889,10.6667,39.3333,35.7778,7.7778,8.67741935483871
aGdKm87,0.0,1.5,85.0,12.5,1.0,4.2
aEPd3oo,4.0,32.0,50.0,12.0,2.0,0.2
aGdKXGw,1.8333,11.3333,43.8333,36.5,6.2778,1.1428571428571428
aBm9p6N,1.0,6.0,26.0,60.0,7.0,0.5
aVwjAZP,3.4286,14.4286,39.1429,33.8571,8.8571,2.4285714285714284
aGdKvvK,3.375,26.75,36.625,28.5,4.5,9.0
aAeBZzL,3.0,35.25,32.75,23.625,5.0,7.4444444444444455
a9njo8K,0.0,2.0,87.0,11.0,1.0,1.0
a43pXZQ,6.7,24.7,35.1,28.1,5.3,9.0
avz2Nx5,5.0,30.5,48.25,13.75,2.25,3.2
a7WvQ0r,3.0,34.0,47.0,14.0,2.0,2.0
a1Wp908,3.3333,15.8333,30.5,42.3333,8.1667,1.4
agArWBw,4.0,15.0,63.0,14.0,3.0,2.5454545454545454
aeDKLMW,1.0,5.5,33.5,52.5,7.5,10.5
ayeEGWV,3.5,13.0833,40.75,36.8333,6.25,2.75
aXgZB7z,5.6667,24.6667,34.6667,30.3333,5.0,6.833333333333332
aAeBjKo,1.3333,8.6667,68.3333,19.6667,2.0,0.7272727272727273
aBm9pEx,4.25,26.25,40.25,26.0,4.0,4.0
aZyqeEn,2.0,11.2667,43.8667,35.2667,7.8667,3.333333333333333
a1Wp9ND,5.0,50.0,42.0,2.0,1.0,1.5
agArW8W,4.0,25.75,27.25,36.25,6.75,1.5
aK74Reg,2.0,15.3333,24.0,49.3333,9.6667,1.8
a2WEe09,6.2,21.6,49.0,20.6,3.0,0.8333333333333334
aGdKXAz,1.5,16.875,59.0,20.5,2.0,0.875
aoPmXLA,3.0,18.3659,48.122,26.0244,4.4634,18.0
aEPd3Wo,3.0667,16.2,49.3333,25.4,6.0667,1.8
avz2NR5,2.0,9.0,45.0,38.8571,5.7143,5.2
aj9Qp9x,1.6667,10.0,54.3333,30.0,4.0,3.4
a5Wp4zL,2.3333,13.6667,54.3333,23.6667,6.0,2.8
a8GdRXO,3.25,20.0,52.75,20.0,3.75,1.6153846153846154
aD4RyX7,1.2,15.6,54.6,26.0,2.6,3.25
a0NvBEL,2.0,13.4286,49.3333,30.8571,4.2381,1.0
agArW2q,1.0,6.5,44.75,41.0,6.5,1.5
a43pvA1,6.0,26.0,26.0,31.0,11.5,0.5714285714285714
aeDKL7m,2.2308,14.0,53.1538,26.3077,4.3846,11.8
adVyEoV,3.0,20.8,50.0,21.8,4.0,1.0
a43pvqw,2.44,12.52,44.32,34.6,6.28,4.5
aBm9pOP,1.6667,11.3333,39.6667,41.0,6.6667,1.9090909090909087
aj9QpZp,3.6,20.6,62.2,11.2,2.0,3.75
an4e6EB,2.5455,12.0,37.8182,41.1818,6.1818,5.0
aEPd3DK,0.8,6.6,43.2,43.6,6.2,2.75
apGKdw9,10.8889,18.1111,46.3333,21.2222,3.7778,8.75
azm7nOq,4.875,27.25,45.125,20.375,2.625,2.888888888888889
aNgmNOA,6.8,22.0,54.4,14.8,1.6,8.333333333333334
aWxBzo2,2.0,17.5,46.5,30.5,4.5,1.3333333333333333
avz24QO,2.2963,13.4444,51.4444,28.0,4.8889,13.54054054054054
aR76nRB,4.3919,18.9459,48.4054,23.6892,4.5405,15.958333333333336
aVwj9vK,1.6667,14.3333,59.6667,21.6667,2.6667,17.533333333333335
aZyqe2V,2.0,14.75,54.25,22.0,7.25,2.25
aO7owp3,6.2,34.65,43.55,13.25,2.25,3.7
aGdKXO7,3.6,17.4,52.8,20.8,4.8,4.5
aqn40zP,1.3333,2.3333,13.3333,60.0,22.3333,5.0
a6Krx4A,4.2667,20.9333,33.8667,34.8667,6.0,13.4
aEPd3EG,3.1087,19.6304,37.7609,32.6522,6.9565,15.692307692307693
an4e6Dz,1.3333,6.6667,71.6667,18.3333,2.3333,2.8
a0NvBwZ,1.7143,11.1429,52.7143,30.4286,4.0,1.2
aZyq689,4.0,36.0,51.0,8.0,1.0,3.6666666666666665
an4e6RE,0.0,2.0,88.0,9.0,1.0,4.6
aMxegX6,1.5,9.5,50.25,32.75,6.0,2.75
aD4RPy7,2.2895,10.0,50.2368,32.0,5.3947,30.55357142857143
aD4RyMB,5.6818,26.0909,36.1818,27.3636,4.5909,18.0
ax9E5PD,8.5,31.5,18.5,32.0,9.5,1.0
adVyEb2,5.4444,28.8889,35.3333,26.3333,4.0,1.6
aeDKLRB,3.3333,23.0,65.4444,6.7778,0.8889,3.0
aAeB8A0,1.0,25.0,71.0,2.0,0.0,3.4
aeDKLdp,8.1111,23.4444,41.2222,22.6667,4.4444,3.5
a8GdZnd,15.0,23.6667,38.3333,18.3333,4.0,0.5
a5Wpgmy,1.75,11.5,57.75,25.25,4.0,41.0
ax9E5An,2.3636,11.0,67.8182,16.5455,2.0909,0.7142857142857143
aeDKLOj,3.0,14.75,35.75,40.25,6.25,5.2
aGdKX85,1.0,2.0,12.0,74.0,11.0,1.5
aGdKXAw,9.6667,28.3333,27.6667,29.6667,4.6667,0.8
a43pvxZ,4.6667,23.3333,25.0,32.0,15.6667,4.0
an4emLo,7.0,20.5,58.75,10.5,2.75,18.5
aMxegNx,2.0,21.25,65.5,9.75,1.25,0.75
avz2NPn,1.3333,10.0,56.5,28.6667,3.3333,15.8
agArWxW,3.5556,15.2222,44.1111,31.1111,6.0,2.625
a2WEexp,2.2857,13.5714,57.2857,22.4286,4.2857,3.333333333333333
aYyj9Oq,3.0,29.75,47.0,16.75,3.0,3.6
aZyqejV,4.0,2.0,7.0,49.0,38.0,3.0
aMxegv6,1.8,8.6,38.0,44.6,7.0,4.0
avz2NdM,6.0,21.9091,34.1818,31.1818,6.7273,3.6666666666666665
arV1YrX,1.0,10.2,46.2,38.6,3.6,2.0
aNgmNqG,5.3333,22.1667,48.1667,20.5,3.6667,2.2
aQd6Gmz,5.25,24.75,21.75,36.25,12.0,2.6666666666666665
azm7nDb,1.6667,13.5,65.5,17.0,2.0,4.2
aVwjyD2,0.0,5.0,90.0,5.0,0.0,1.5
amvq3Ko,2.3333,14.0833,42.0,34.75,6.75,7.5
ayeEG1V,2.4286,13.7143,43.7143,35.7143,4.1429,2.6666666666666665
a3wvmnQ,2.3333,20.0,51.0,23.3333,3.0,3.8
agArWZ6,5.25,15.0,14.75,44.5,20.0,2.5
abG37X8,6.0,61.0,27.0,5.0,1.0,1.8
aVwjAdn,2.0,16.2,54.0,22.6,5.2,9.0
a5Wp49N,4.0,17.0,30.0,40.2,8.4,0.7857142857142857
aR76nM2,6.5,29.0,31.0,29.0,5.0,1.7142857142857142
aqn40dR,1.2,7.4,51.4,35.4,4.8,2.6666666666666665
aWxBzmK,0.0,0.0,100.0,0.0,0.0,1.0
aj9Qp3G,1.0,19.0,74.0,5.5,0.5,3.6
apGKOD9,8.1667,33.0,31.3333,22.8333,4.6667,0.6
azm7nvm,1.5,6.5,43.25,32.25,16.5,0.625
a43pvrZ,3.9375,18.125,50.1875,23.4375,4.3125,6.0
aP765zP,2.9474,18.5263,47.4211,26.8421,4.3158,5.75
a6KrP32,2.25,8.75,32.75,45.5,10.75,5.666666666666668
ax9E5ep,2.1786,15.2143,52.0357,26.2143,4.2857,28.33333333333333
agArWK1,6.2727,20.4545,43.9091,22.4545,7.0,14.0
a6KrPeR,1.0,5.625,40.5,47.375,5.125,0.7777777777777778
ayeEGmr,0.8333,7.6667,40.5,47.0,3.8333,6.0
arV1Yz5,0.0,0.5,87.5,11.5,0.5,2.8571428571428568
aQd6G2r,4.5,28.0,47.0,18.0,3.0,2.5
arV1YD0,3.7,20.1,34.0,34.1,8.4,1.25
aR76n95,5.1,19.0,51.6,21.0,3.2,7.0
a3wvmzr,2.5,13.4091,44.8182,33.5455,5.7727,1.4
aQd6NGW,3.2857,22.2857,47.5,22.7857,4.0,9.426829268292684
aXgZBLv,1.0,9.0,60.5,26.5,3.5,1.75
a3wvnvm,4.0714,21.5714,48.6429,22.3571,3.2857,6.862385321100918
a8GdZv3,1.7333,8.3333,42.3333,38.3333,9.4667,0.6153846153846154
adVyrQQ,1.9,12.0,46.0,34.2,6.1,25.5
aZyqeoQ,5.8571,31.0,43.2857,16.5714,3.2857,12.0
aNgmNV6,1.8,12.8,50.6,29.8,4.8,1.0
ayeEGRy,2.0,13.0,67.0,16.0,2.0,1.6666666666666667
aBm9myx,4.8857,18.4857,39.6857,30.1429,7.0286,25.857142857142854
aLw6xOW,1.0,11.5,68.0,17.0,2.0,3.0
aMxegDX,2.7143,26.5714,38.2857,25.0,7.2857,5.5
aNgmN2G,2.7778,17.7222,47.1111,28.0556,4.0556,4.666666666666667
aAeBjmR,1.5,14.5,50.75,30.0,3.0,1.375
a6Kr0P9,4.6667,21.9167,43.5,25.1667,4.5833,14.333333333333336
aZyqeQn,2.0,11.5,70.5,14.0,2.0,0.5
aYyj9dm,3.8333,44.6667,39.0,10.6667,2.1667,3.333333333333333
aGdKXq0,2.0,6.0,25.0,58.0,9.0,5.0
a8GdZ2p,1.0,4.0,35.0,53.0,7.0,19.0
aP765LV,6.0,31.0,11.0,44.0,7.0,0.6363636363636364
aK74RZ1,8.0,21.9167,40.8333,25.0,3.8333,2.5
ax9ELXY,4.5,27.0,45.5,20.0,3.5,4.625
azm7QVN,5.0,32.0,32.0,26.0,4.5,8.958333333333334
avz2NqX,4.6667,22.6667,54.0,16.6667,2.6667,0.5
aNgmNDK,1.0,11.0,69.5,16.5,2.0,3.8
aAeBvQ0,5.24,23.72,40.56,24.56,5.84,19.294117647058822
aBm9pMO,3.5714,11.0,46.0,32.4286,7.1429,1.375
aLw6x3x,4.7143,23.8571,45.0,23.5714,3.1429,0.5
a3wvxyr,7.8889,36.4444,43.6667,10.1111,1.7778,9.0
apGKOzn,7.6,35.4,27.4,25.4,3.6,4.142857142857143
ayeEGrp,1.0,3.0,47.0,39.0,11.0,1.1111111111111112
arV1Ywp,1.4286,9.2857,65.0,21.0,3.2857,3.6666666666666665
a0NvBqd,1.0,7.5,27.5,57.0,7.0,6.0
aj9QpwQ,3.0,18.6667,62.3333,14.0,2.0,2.5
a0NvG9X,2.0,6.0,27.5,57.0,8.0,7.4444444444444455
amvqQX9,2.6667,20.0,38.6667,34.3333,4.3333,13.0
aAeBjbp,3.0,12.9,31.3,42.3,10.5,5.833333333333332
aVwjA8K,4.0,19.5,62.5,12.5,2.0,1.5
aAeBjA2,3.0,21.6667,42.8333,28.6667,4.1667,0.7
aEPd3K9,5.0,26.75,45.625,19.125,3.5,2.333333333333333
a0NvNnO,3.1373,16.7059,42.1569,31.7059,6.2549,16.415841584158414
a8GdZNe,5.75,36.0,47.75,9.0,1.5,0.0
a43pvWv,2.0,12.0,39.0,41.0,6.0,0.42857142857142855
aAeB710,2.7143,15.2143,40.1429,32.7857,9.0,4.727272727272728
abG37KE,4.0,19.0,47.625,24.5,4.5,9.5
aAeBj7g,3.6667,15.5556,26.1111,39.6667,14.6667,3.2857142857142856
a5Wp4gE,2.5625,14.0625,44.8438,32.0313,6.1875,51.42857142857143
aD4Ry5Z,2.75,19.0,48.25,25.25,4.75,4.0
aYyj9v2,1.6,11.2,52.2,30.6,4.2,6.5
arV1Yv6,0.0,0.0,100.0,0.0,0.0,5.0
avz2NVX,1.5,9.0,44.25,39.0,6.5,3.7142857142857135
aqn40Mv,1.75,11.75,37.25,42.75,6.25,1.5
aVwjA58,0.5,6.5,75.0,17.0,1.5,2.333333333333333
aK74RO6,3.1786,16.3571,48.9643,26.9643,4.5357,9.333333333333334
aGdKX56,2.25,10.25,51.25,32.0,4.5,4.333333333333333
a6KrP4R,2.0,12.0,47.0,34.6667,4.6667,5.666666666666668
aBm9p5A,4.2,28.2,38.8,24.6,4.2,3.8
aR76ndj,2.5,20.3333,48.1667,25.6667,2.8333,6.0
aWxBzXq,2.5,17.5,34.0,39.0,7.0,2.5
aR76npM,2.9091,14.9697,52.3636,25.0909,4.6667,12.0
aj9Qp48,1.8571,13.1429,48.2857,31.7143,5.1429,7.0
a9njo0o,1.0,3.0,25.5,61.5,9.0,4.5
arV1YLV,2.5714,19.0,48.7143,26.0,3.7143,6.25
a0NvBVn,3.5,33.5,50.0,11.0,1.5,3.125
a2WEYQY,3.4444,22.6667,48.8889,21.3333,3.3889,14.820610687022901
aGdKoEz,2.625,16.0,53.2813,23.3438,4.75,18.483870967741932
a0NvB3X,17.4,20.8,18.2,34.6,8.8,3.8333333333333335
aNgmN3v,3.0,15.0,38.0,38.0,6.0,3.333333333333333
a1Wp35P,9.5,40.5,40.0,9.0,1.5,26.0
aLw6xox,1.75,6.5,33.5,49.25,9.75,2.6
a1Wp9gP,3.5,32.75,47.75,13.5,2.5,0.8333333333333334
aeDKLwW,1.0,5.5,87.0,5.0,0.75,3.25
aP765bw,6.0,24.8,41.6,23.2,4.4,4.0
aD4Rdjx,3.4889,21.8667,45.0889,25.5778,4.0889,16.716666666666665
a43pvOp,2.9167,16.5,50.0833,25.1667,5.0,2.8
a9njwXL,0.3333,4.0,60.0,32.3333,3.3333,14.0
a43pr96,2.2,15.3,63.3,17.0,2.2,15.0
a9njoGo,3.6471,22.8824,36.5294,31.2353,5.5882,11.928571428571427
aLw6xEM,2.4,16.8,61.7,14.7,4.5,2.2
aO7owAM,3.5,15.5,64.5,13.0,2.5,2.0
a6KrP6L,7.5,35.6667,36.1667,17.3333,3.3333,7.5
agArWwn,1.6667,8.6667,39.6667,40.0,9.6667,2.2
aWxBz23,2.5,12.0,73.0,10.5,2.0,1.25
a3wvmO1,1.4545,9.2727,63.5455,21.4545,4.0909,3.7142857142857135
aEPd96K,1.0,6.0,37.0,49.0,7.0,0.6
aGdKXj6,1.8571,16.2857,52.4286,25.1429,4.4286,13.96
aoPmdMA,3.0,32.0,23.0,37.0,5.5,8.428571428571429
an4e6P0,3.0,22.75,51.875,19.0,3.375,0.5
amvq3Zj,1.3333,4.8333,69.0,21.6667,3.3333,1.8333333333333333
ax9E5qb,3.0833,21.9167,41.3333,27.0,6.3333,1.5
aqn40E7,1.0,3.5,21.0,51.0,23.5,1.6666666666666667
aoPmXde,3.0,21.5,43.0,28.0,4.5,9.0
ayeEGjM,7.5714,24.4286,37.1429,27.1429,3.8571,4.0
aeDKLnb,2.8222,17.2222,44.8,29.2,5.8222,5.0
aEPd39M,2.8333,16.3333,46.4167,29.5,4.75,4.0
aAeBjz9,3.5,17.3333,50.6667,23.6667,4.6667,5.666666666666668
